,id,text,timestamp,user,location
33,567686944402853888,"Ice storm leaves 225,000 Georgia customers without power: ATLANTA | Power companies say more than 225,000 customers… http://jacksonville.cityandpress.com/node/9146101 ",2015-02-17 14:08:09,JacksonvilleCP,Jacksonville
34,566995119111274496,New transformer installed on Liberty St.: A new transformer was flown in by helicopter to a street without power. http://jacksonville.cityandpress.com/node/9138969 ,2015-02-15 16:19:05,JacksonvilleCP,Jacksonville
35,565269804173766656,Downtown Homeowners To Address City Council After 10 Days Without Power: Downtown Jacksonville residents who’ve… http://jacksonville.cityandpress.com/node/9113848 ,2015-02-10 22:03:18,JacksonvilleCP,Jacksonville
36,564789744622514177,Downtown residents still without electricity after Liberty Street collapse: It's been more than a week since the… http://jacksonville.cityandpress.com/node/9105098 ,2015-02-09 14:15:43,JacksonvilleCP,Jacksonville
37,562319931690086400,Liberty Street still closed after collapse: Residents of downtown riverfron townhomes may be without electricity… http://jacksonville.cityandpress.com/node/9069283 ,2015-02-02 18:41:33,JacksonvilleCP,Jacksonville
38,560081845195268097,"Up To Speed: After Facebook outage, company denies a hack (Video): Facebook and Instagram suffered an outage for… http://jacksonville.cityandpress.com/node/9036229 ",2015-01-27 14:28:12,JacksonvilleCP,Jacksonville
39,692842885461340160,Power Out alspizza still having a good time. Bridget and Tara don't let anything stop them from… https://www.instagram.com/p/BBGaVGnK2Hf/ ,2016-01-28 22:53:10,themikegentry,Jacksonville
40,689456568367079424,Twitter hit by massive overnight outage http://fcnews.tv/1Qblnb7?utm_source=dlvr.it&utm_medium=twitter …,2016-01-19 14:37:10,JacksonvilleCP,Jacksonville
41,687400000792489984,HAPPENING NOW: JEA working to fix power outage impacting 1200 customers. Some traffic lights on Town Center Pkwy… http://toplocalnow.com/united-states/florida/jacksonville?utm_source=dlvr.it&utm_medium=twitter …,2016-01-13 22:25:06,JacksonvilleCP,Jacksonville
42,681809922443460608,JEA now showing 1 power outage in the Argyle Forest area. 100+ customers affected. ActionNewsJax @RussellANjax http://toplocalnow.com/united-states/florida/jacksonville?utm_source=dlvr.it&utm_medium=twitter …,2015-12-29 12:12:07,JacksonvilleCP,Jacksonville
43,679545609028685824,Hundreds of JEA customers are without power after car hits utility pole at Monument & St. Johns Bluff http://bit.ly/1YAcFVT?utm_source=dlvr.it&utm_medium=twitter …,2015-12-23 06:14:33,JacksonvilleCP,Jacksonville
44,679541716198658048,"JEA: 2,000 without power after vehicle strikes pole near St. Johns Bluff & Monument http://fcnews.tv/1JtCShM?utm_source=dlvr.it&utm_medium=twitter …",2015-12-23 05:59:05,JacksonvilleCP,Jacksonville
45,679522085337612288,Suspect running from cops slams into power pole leaving thousands without power in Arlington. Suspect in custody.… http://toplocalnow.com/united-states/florida/jacksonville?utm_source=dlvr.it&utm_medium=twitter …,2015-12-23 04:41:04,JacksonvilleCP,Jacksonville
46,667303134247583744,JEA: 2058 customers without power in the Mayport area @FCN2go http://toplocalnow.com/united-states/florida/jacksonville …,2015-11-19 11:27:19,JacksonvilleCP,Jacksonville
47,663374241128194048,Power Outage at work #poweroutage #powerout #cubicallife #cubicle #sundayfunday #igersjax @ Csx… https://instagram.com/p/91Bis2iHRC/ ,2015-11-08 15:15:18,Cheeze2K,Jacksonville
48,644147738926411776,"Snake causes power outage in Clay County: Clay Electric says about 5,000 customers were affected by the hour-long… http://jacksonville.cityandpress.com/node/10180071 ",2015-09-16 13:56:03,JacksonvilleCP,Jacksonville
49,638870487263780864,Power outage. Living the next few hours without Netflix. @kpapillon and I and the rest of… https://instagram.com/p/7G6hesukDX/ ,2015-09-02 00:26:08,TropicofJason,Jacksonville
50,636273163920347136,Out of work #poweroutage @ T-Mobile Regency Square Mall https://instagram.com/p/60dZm5Hupj/ ,2015-08-25 20:25:18,angelwed,Jacksonville
51,837094513873203202,I've seen enough Zombie movies to know when the power is out and you're in a stairwell shit is… https://www.instagram.com/p/BRHYXzclgoJ/ ,2017-03-02 00:17:39,Hello_Destiny,Jacksonville
52,836659251913240576,"NOTE: News4Jax photos not appearing, dozens of web sites down due to cloud outage http://toplocalnow.com/us/jacksonville/at/14 …",2017-02-28 19:28:04,JacksonvilleCP,Jacksonville
53,835645333333954560,Widespread Comcast outage in NE Florida. --> http://toplocalnow.com/us/jacksonville ,2017-02-26 00:19:07,JacksonvilleCP,Jacksonville
54,834559667967635456,"SAN MARCO: Large power outage affecting 1,700 customers, traffic lights out in the area. Drivers should use caution. http://toplocalnow.com/us/jacksonville ",2017-02-23 00:25:04,JacksonvilleCP,Jacksonville
55,829296279758979072,Storms cause power outages in our area. JEA: 2400 homes without power. Clay Electric: 13000 homes without power http://toplocalnow.com/us/jacksonville ,2017-02-08 11:50:15,JacksonvilleCP,Jacksonville
56,829291968060616705,"CLAY ELECTRIC OUTAGE MAP: Lots of power outages this morning due to the strong storms of last night. Also, NWS repo… https://twitter.com/i/web/status/829285354104553473 …",2017-02-08 11:33:07,JacksonvilleCP,Jacksonville
57,829187546957520896,"Over 6,000 people are without power tonight due to heavy rain, wind and lightning. ---> http://www.news4jax.com/weather ",2017-02-08 04:38:11,JacksonvilleCP,Jacksonville
58,826009596632240129,"Morning after Delta grounded all US flights because of an outage, rep says first three out of JAXairport are OK.… https://twitter.com/i/web/status/825993534469718018 …",2017-01-30 10:10:09,JacksonvilleCP,Jacksonville
59,825876846596141057,"JUST IN: Delta, KLM, & Virgin America Air Lines ALSO experiencing delays caused by a reservation system outage.… http://toplocalnow.com/us/jacksonville ",2017-01-30 01:22:38,JacksonvilleCP,Jacksonville
60,823339858017910789,United Airlines domestic flights grounded due to computer outage. http://fcnews.tv/2kgu74M ,2017-01-23 01:21:33,JacksonvilleCP,Jacksonville
61,822986435946917888,"JUST IN: JEA says all power outages in the Arlington area have been restored. 1,600 people lost power tonight due… http://toplocalnow.com/us/jacksonville ",2017-01-22 01:57:11,JacksonvilleCP,Jacksonville
62,822986434172710912,"JEA says the Arlington outage was caused by a car accident, NOT weather https://twitter.com/KevinANjax/status/822972111824293888 …",2017-01-22 01:57:10,JacksonvilleCP,Jacksonville
63,822982128900022272,"JEA says the 1,600 people in Arlington without power was caused by a car accident that led to downed power lines… http://toplocalnow.com/us/jacksonville ",2017-01-22 01:40:04,JacksonvilleCP,Jacksonville
64,822973224820428801,"Power outage affecting 1,600 people in Arlington area, per JEA outage map. Working to find out cause @ActionNewsJax http://toplocalnow.com/us/jacksonville ",2017-01-22 01:04:41,JacksonvilleCP,Jacksonville
65,822273083721404416,"Almost 2,600 people without power in the Ortega area. Some people reporting traffic lights out along US 17 near NAS… https://twitter.com/i/web/status/822271261598425088 …",2017-01-20 02:42:34,JacksonvilleCP,Jacksonville
66,819564614467743744,"SOUTHSIDE POWER OUTAGES: More than 1,900 JEA customers are without power right now, including the core of the UNF c… https://twitter.com/i/web/status/819561859674152965 …",2017-01-12 15:20:05,JacksonvilleCP,Jacksonville
67,787027711050944512,We're asking that any customer w/o power reconfirm their outage by going to or by calling (904) 665-6000. http://jea.com ,2016-10-14 20:30:03,JacksonvilleCP,Jacksonville
68,786910575070621696,"JEA: Any customer without power should immediately reconfirm their outage, by going to or b… https://twitter.com/i/web/status/786899916383715328 …",2016-10-14 12:44:35,JacksonvilleCP,Jacksonville
69,786910572994502656,We're asking that any customer w/o power immediately reconfirm their outage by going to or by calling 904-665-6000. http://jea.com ,2016-10-14 12:44:35,JacksonvilleCP,Jacksonville
70,786158986777079808,"RIGHT NOW: An up to the minute look at JEA's outage map shows more than 460 outages & nearly 26,300 customers affe… https://twitter.com/i/web/status/786154263084793856 …",2016-10-12 10:58:03,JacksonvilleCP,Jacksonville
71,786036934233628672,For those without power. Deadlines missed not acceptable. U made decisions based on expected restoration. I'll get… http://toplocalnow.com/us/jacksonville ,2016-10-12 02:53:03,JacksonvilleCP,Jacksonville
72,785669518219542528,If you are without power after midnight tonight. Please let me know. My email is mayorlennycurry@coj.net http://toplocalnow.com/us/jacksonville ,2016-10-11 02:33:04,JacksonvilleCP,Jacksonville
73,785430433416654850,POWER OUT? Treat traffic stops like a 4-way stop! KatiesCommuters @Katie_Jeffries http://toplocalnow.com/us/jacksonville ,2016-10-10 10:43:02,JacksonvilleCP,Jacksonville
74,785216916210143232,3:00pm power outage report. The next report will be released at 6:00pm. @FLGovScott http://toplocalnow.com/us/jacksonville ,2016-10-09 20:34:36,JacksonvilleCP,Jacksonville
75,785195136871378944,Supporting residents without power by providing food and water. HurricaneMatthew jaxready @CityofJax http://toplocalnow.com/us/jacksonville ,2016-10-09 19:08:03,JacksonvilleCP,Jacksonville
